user_id,timestamp,treatment,conversion,revenue,exposure_count,category,channel,event_type
USR_01708,2026-03-11 00:17:20,0,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_00955,2026-03-11 00:28:55,1,0,0.0,1,Electronics,Email Newsletter,campaign_interaction
USR_01041,2026-03-11 00:48:22,1,0,0.0,5,Fashion,Paid Search Ad,campaign_interaction
USR_00156,2026-03-11 00:51:48,1,0,0.0,7,Electronics,Retargeting Display Banner,campaign_interaction
USR_01432,2026-03-11 01:01:03,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_00381,2026-03-11 01:05:48,1,0,0.0,11,Electronics,Paid Search Ad,campaign_interaction
USR_01863,2026-03-11 01:20:39,1,0,0.0,3,Sports,Retargeting Display Banner,campaign_interaction
USR_01228,2026-03-11 01:34:39,0,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_00107,2026-03-11 01:44:15,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00314,2026-03-11 01:54:58,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_01731,2026-03-11 02:18:19,1,0,0.0,11,Fashion,Paid Search Ad,campaign_interaction
USR_01017,2026-03-11 02:30:00,1,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_00994,2026-03-11 02:30:21,1,0,0.0,1,Beauty,Retargeting Display Banner,campaign_interaction
USR_00205,2026-03-11 02:36:21,1,0,0.0,7,Beauty,Email Newsletter,campaign_interaction
USR_00972,2026-03-11 02:42:11,0,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_01541,2026-03-11 02:45:09,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_01138,2026-03-11 02:45:48,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_01650,2026-03-11 03:11:45,0,0,0.0,1,Sports,Email Newsletter,campaign_interaction
USR_00856,2026-03-11 03:17:15,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_01168,2026-03-11 03:33:04,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00616,2026-03-11 03:40:37,1,0,0.0,6,Beauty,Paid Search Ad,campaign_interaction
USR_01079,2026-03-11 03:44:59,1,0,0.0,8,Fashion,Email Newsletter,campaign_interaction
USR_01069,2026-03-11 03:46:27,1,0,0.0,8,Sports,Paid Search Ad,campaign_interaction
USR_01613,2026-03-11 03:59:47,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_01713,2026-03-11 04:03:00,1,0,0.0,8,Home,In-App Push Message,campaign_interaction
USR_00575,2026-03-11 04:30:34,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_00493,2026-03-11 04:38:25,1,1,6806.42,7,Beauty,Email Newsletter,campaign_interaction
USR_00348,2026-03-11 04:43:15,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_01057,2026-03-11 05:01:07,1,0,0.0,8,Home,Paid Search Ad,campaign_interaction
USR_01844,2026-03-11 05:03:59,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_01274,2026-03-11 05:08:19,1,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_00765,2026-03-11 05:10:01,1,0,0.0,12,Sports,Email Newsletter,campaign_interaction
USR_01658,2026-03-11 05:39:52,1,0,0.0,5,Sports,In-App Push Message,campaign_interaction
USR_01203,2026-03-11 05:59:57,1,1,12413.05,4,Sports,Paid Search Ad,campaign_interaction
USR_00343,2026-03-11 06:10:53,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_00781,2026-03-11 06:37:42,1,0,0.0,8,Home,Paid Search Ad,campaign_interaction
USR_01084,2026-03-11 06:40:05,1,0,0.0,6,Home,Retargeting Display Banner,campaign_interaction
USR_00149,2026-03-11 07:04:18,1,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_00409,2026-03-11 07:07:18,1,0,0.0,5,Home,Email Newsletter,campaign_interaction
USR_00880,2026-03-11 07:15:11,1,0,0.0,11,Electronics,In-App Push Message,campaign_interaction
USR_01956,2026-03-11 07:32:36,1,0,0.0,12,Beauty,In-App Push Message,campaign_interaction
USR_00152,2026-03-11 07:33:03,1,0,0.0,4,Beauty,Paid Search Ad,campaign_interaction
USR_01396,2026-03-11 07:50:48,1,0,0.0,6,Fashion,Email Newsletter,campaign_interaction
USR_00832,2026-03-11 07:52:58,1,0,0.0,5,Electronics,Retargeting Display Banner,campaign_interaction
USR_00041,2026-03-11 07:55:11,1,0,0.0,6,Home,In-App Push Message,campaign_interaction
USR_02000,2026-03-11 08:21:26,1,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_00240,2026-03-11 08:35:31,1,0,0.0,9,Home,Retargeting Display Banner,campaign_interaction
USR_01705,2026-03-11 08:40:56,1,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_00708,2026-03-11 08:42:22,1,1,12091.79,11,Fashion,Paid Search Ad,campaign_interaction
USR_01455,2026-03-11 08:48:37,0,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_00211,2026-03-11 08:50:00,1,0,0.0,1,Beauty,Email Newsletter,campaign_interaction
USR_01374,2026-03-11 08:54:33,1,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_00111,2026-03-11 09:03:34,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_01924,2026-03-11 09:13:28,0,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_00330,2026-03-11 09:34:24,1,0,0.0,2,Home,Paid Search Ad,campaign_interaction
USR_00286,2026-03-11 09:37:56,1,1,12685.45,11,Electronics,Email Newsletter,campaign_interaction
USR_00336,2026-03-11 09:47:07,1,0,0.0,9,Sports,Retargeting Display Banner,campaign_interaction
USR_00816,2026-03-11 09:55:13,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_00846,2026-03-11 10:11:56,1,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_00239,2026-03-11 10:15:11,0,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_01809,2026-03-11 10:20:13,1,1,12888.37,6,Beauty,Retargeting Display Banner,campaign_interaction
USR_01491,2026-03-11 10:23:37,0,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_01453,2026-03-11 10:29:33,1,0,0.0,1,Home,Retargeting Display Banner,campaign_interaction
USR_00598,2026-03-11 10:38:43,1,0,0.0,9,Beauty,Retargeting Display Banner,campaign_interaction
USR_00100,2026-03-11 10:46:21,1,0,0.0,1,Home,In-App Push Message,campaign_interaction
USR_00958,2026-03-11 10:47:05,1,0,0.0,3,Sports,Retargeting Display Banner,campaign_interaction
USR_00299,2026-03-11 11:02:41,1,0,0.0,11,Fashion,In-App Push Message,campaign_interaction
USR_01006,2026-03-11 11:13:27,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_00553,2026-03-11 11:17:10,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_01141,2026-03-11 11:25:25,1,0,0.0,12,Sports,Retargeting Display Banner,campaign_interaction
USR_01079,2026-03-11 11:50:12,0,0,0.0,2,Fashion,In-App Push Message,campaign_interaction
USR_00247,2026-03-11 11:51:47,1,0,0.0,5,Beauty,In-App Push Message,campaign_interaction
USR_01263,2026-03-11 12:01:30,1,0,0.0,3,Home,Email Newsletter,campaign_interaction
USR_00173,2026-03-11 12:02:42,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_00475,2026-03-11 12:09:09,1,0,0.0,11,Sports,In-App Push Message,campaign_interaction
USR_01249,2026-03-11 12:10:14,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_00513,2026-03-11 12:16:06,1,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_01056,2026-03-11 12:21:10,1,0,0.0,2,Beauty,In-App Push Message,campaign_interaction
USR_01324,2026-03-11 12:32:18,1,0,0.0,7,Electronics,Retargeting Display Banner,campaign_interaction
USR_01301,2026-03-11 12:38:29,1,0,0.0,8,Electronics,Paid Search Ad,campaign_interaction
USR_00299,2026-03-11 12:45:37,1,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_01491,2026-03-11 13:02:39,1,0,0.0,4,Fashion,Paid Search Ad,campaign_interaction
USR_01419,2026-03-11 13:25:45,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_01781,2026-03-11 13:38:05,1,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_00852,2026-03-11 13:41:12,0,0,0.0,5,Electronics,Email Newsletter,campaign_interaction
USR_01493,2026-03-11 13:54:44,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01377,2026-03-11 14:06:59,1,0,0.0,1,Sports,Email Newsletter,campaign_interaction
USR_01695,2026-03-11 14:08:26,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00969,2026-03-11 14:20:04,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_00125,2026-03-11 14:20:29,0,0,0.0,5,Fashion,Retargeting Display Banner,campaign_interaction
USR_01186,2026-03-11 14:34:11,0,0,0.0,1,Fashion,Email Newsletter,campaign_interaction
USR_01354,2026-03-11 15:21:32,0,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_01644,2026-03-11 15:24:28,1,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_00204,2026-03-11 15:27:52,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_01156,2026-03-11 15:37:24,1,1,5052.58,7,Sports,Email Newsletter,campaign_interaction
USR_01985,2026-03-11 15:41:24,1,0,0.0,5,Sports,Email Newsletter,campaign_interaction
USR_00163,2026-03-11 15:43:29,1,0,0.0,12,Fashion,Email Newsletter,campaign_interaction
USR_00332,2026-03-11 16:02:09,1,0,0.0,10,Home,Retargeting Display Banner,campaign_interaction
USR_01266,2026-03-11 16:24:36,1,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_01133,2026-03-11 16:31:06,1,0,0.0,1,Beauty,In-App Push Message,campaign_interaction
USR_01466,2026-03-11 16:34:13,1,0,0.0,12,Sports,Email Newsletter,campaign_interaction
USR_01911,2026-03-11 16:35:46,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_01974,2026-03-11 16:45:35,1,1,5560.58,5,Home,Email Newsletter,campaign_interaction
USR_01822,2026-03-11 16:49:23,1,0,0.0,10,Sports,Retargeting Display Banner,campaign_interaction
USR_01765,2026-03-11 16:50:50,0,0,0.0,10,Fashion,Email Newsletter,campaign_interaction
USR_01021,2026-03-11 16:55:04,1,0,0.0,12,Home,Retargeting Display Banner,campaign_interaction
USR_00535,2026-03-11 17:02:29,1,1,6740.06,3,Home,Email Newsletter,campaign_interaction
USR_00766,2026-03-11 17:03:46,1,0,0.0,5,Home,Paid Search Ad,campaign_interaction
USR_00675,2026-03-11 17:05:53,1,0,0.0,12,Electronics,Retargeting Display Banner,campaign_interaction
USR_01267,2026-03-11 17:09:19,1,0,0.0,8,Home,Email Newsletter,campaign_interaction
USR_01277,2026-03-11 17:25:59,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_01947,2026-03-11 17:31:31,0,0,0.0,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_01538,2026-03-11 17:43:25,1,0,0.0,11,Sports,Retargeting Display Banner,campaign_interaction
USR_00473,2026-03-11 17:54:02,0,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_01340,2026-03-11 17:56:10,1,0,0.0,8,Home,In-App Push Message,campaign_interaction
USR_00143,2026-03-11 18:02:36,1,0,0.0,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_00211,2026-03-11 18:21:59,1,0,0.0,4,Electronics,Paid Search Ad,campaign_interaction
USR_01992,2026-03-11 18:23:41,1,1,6367.0,8,Home,Retargeting Display Banner,campaign_interaction
USR_00753,2026-03-11 18:30:30,1,1,14789.8,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_00274,2026-03-11 18:32:03,1,0,0.0,2,Sports,Retargeting Display Banner,campaign_interaction
USR_01532,2026-03-11 18:35:10,0,0,0.0,9,Fashion,Paid Search Ad,campaign_interaction
USR_01005,2026-03-11 18:40:11,1,0,0.0,7,Electronics,Email Newsletter,campaign_interaction
USR_01953,2026-03-11 19:00:17,1,0,0.0,5,Beauty,Email Newsletter,campaign_interaction
USR_01769,2026-03-11 19:11:49,1,0,0.0,3,Fashion,Email Newsletter,campaign_interaction
USR_00058,2026-03-11 19:18:37,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_00097,2026-03-11 19:22:16,1,0,0.0,6,Beauty,Paid Search Ad,campaign_interaction
USR_00675,2026-03-11 19:23:52,1,0,0.0,10,Sports,Retargeting Display Banner,campaign_interaction
USR_01867,2026-03-11 19:42:43,1,0,0.0,1,Fashion,Paid Search Ad,campaign_interaction
USR_00976,2026-03-11 19:58:52,0,0,0.0,8,Sports,In-App Push Message,campaign_interaction
USR_01964,2026-03-11 20:04:16,1,0,0.0,1,Beauty,Email Newsletter,campaign_interaction
USR_00523,2026-03-11 20:11:51,1,0,0.0,7,Sports,In-App Push Message,campaign_interaction
USR_00138,2026-03-11 20:13:55,1,0,0.0,6,Sports,Retargeting Display Banner,campaign_interaction
USR_00780,2026-03-11 20:34:45,1,0,0.0,3,Home,In-App Push Message,campaign_interaction
USR_00494,2026-03-11 20:49:36,1,1,15981.98,4,Fashion,Paid Search Ad,campaign_interaction
USR_01982,2026-03-11 20:57:23,1,0,0.0,5,Beauty,Email Newsletter,campaign_interaction
USR_01265,2026-03-11 20:58:24,1,0,0.0,10,Fashion,Email Newsletter,campaign_interaction
USR_01175,2026-03-11 21:02:11,1,0,0.0,4,Home,Retargeting Display Banner,campaign_interaction
USR_00604,2026-03-11 21:17:12,1,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_01801,2026-03-11 21:19:14,1,0,0.0,8,Sports,Paid Search Ad,campaign_interaction
USR_00255,2026-03-11 21:19:36,1,1,9778.87,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_00625,2026-03-11 21:21:08,1,0,0.0,10,Electronics,Paid Search Ad,campaign_interaction
USR_00719,2026-03-11 21:27:02,1,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_01274,2026-03-11 21:34:10,1,0,0.0,9,Fashion,Retargeting Display Banner,campaign_interaction
USR_01364,2026-03-11 21:34:32,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_01269,2026-03-11 21:53:40,1,0,0.0,10,Fashion,Retargeting Display Banner,campaign_interaction
USR_01460,2026-03-11 21:58:33,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_01062,2026-03-11 22:04:42,1,0,0.0,1,Home,In-App Push Message,campaign_interaction
USR_01666,2026-03-11 22:28:13,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_01344,2026-03-11 22:28:20,1,1,4377.13,10,Sports,Retargeting Display Banner,campaign_interaction
USR_00206,2026-03-11 22:43:45,1,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_00310,2026-03-11 22:49:01,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_00444,2026-03-11 22:52:55,1,0,0.0,11,Fashion,Paid Search Ad,campaign_interaction
USR_00601,2026-03-11 22:56:08,1,0,0.0,5,Fashion,In-App Push Message,campaign_interaction
USR_01646,2026-03-11 23:05:16,1,0,0.0,1,Electronics,Email Newsletter,campaign_interaction
USR_00653,2026-03-11 23:09:45,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_01790,2026-03-11 23:13:25,1,0,0.0,1,Home,Paid Search Ad,campaign_interaction
USR_01332,2026-03-11 23:14:17,1,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_00272,2026-03-11 23:16:56,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_00149,2026-03-11 23:33:11,1,0,0.0,2,Home,In-App Push Message,campaign_interaction
USR_00445,2026-03-11 23:43:17,1,0,0.0,6,Electronics,In-App Push Message,campaign_interaction
USR_00912,2026-03-11 23:52:39,1,0,0.0,9,Beauty,Paid Search Ad,campaign_interaction
USR_01641,2026-03-11 23:53:32,1,0,0.0,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_00775,2026-03-11 23:55:15,1,0,0.0,1,Fashion,Paid Search Ad,campaign_interaction
USR_00031,2026-03-11 23:58:55,1,0,0.0,8,Beauty,In-App Push Message,campaign_interaction
USR_01371,2026-03-12 00:28:55,0,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_01174,2026-03-12 00:31:00,1,1,16043.44,9,Home,Email Newsletter,campaign_interaction
USR_00272,2026-03-12 00:33:39,1,1,3909.61,8,Electronics,Retargeting Display Banner,campaign_interaction
USR_00465,2026-03-12 00:41:23,0,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00519,2026-03-12 01:00:47,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_00950,2026-03-12 01:05:16,1,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_01046,2026-03-12 01:05:40,1,0,0.0,10,Home,Paid Search Ad,campaign_interaction
USR_01699,2026-03-12 01:25:25,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_01912,2026-03-12 01:50:19,1,0,0.0,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_00525,2026-03-12 02:04:49,1,1,5657.98,4,Fashion,Paid Search Ad,campaign_interaction
USR_00078,2026-03-12 02:10:53,1,0,0.0,1,Home,In-App Push Message,campaign_interaction
USR_01837,2026-03-12 02:21:30,1,0,0.0,6,Sports,Retargeting Display Banner,campaign_interaction
USR_00340,2026-03-12 02:26:25,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_01146,2026-03-12 02:43:56,1,1,6918.28,6,Home,Email Newsletter,campaign_interaction
USR_00947,2026-03-12 02:51:20,0,0,0.0,1,Home,Retargeting Display Banner,campaign_interaction
USR_00334,2026-03-12 02:56:22,0,0,0.0,10,Home,Paid Search Ad,campaign_interaction
USR_00685,2026-03-12 03:08:05,1,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_00142,2026-03-12 03:11:54,0,0,0.0,2,Sports,Retargeting Display Banner,campaign_interaction
USR_00559,2026-03-12 03:17:20,1,0,0.0,1,Beauty,In-App Push Message,campaign_interaction
USR_01955,2026-03-12 03:19:25,1,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_00863,2026-03-12 03:22:52,1,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_00125,2026-03-12 04:01:39,1,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_01480,2026-03-12 04:07:48,1,0,0.0,4,Fashion,Paid Search Ad,campaign_interaction
USR_00377,2026-03-12 04:10:39,1,1,2921.48,12,Sports,Retargeting Display Banner,campaign_interaction
USR_01817,2026-03-12 04:27:32,1,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_01650,2026-03-12 04:39:34,0,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_01023,2026-03-12 04:39:59,1,0,0.0,11,Electronics,Paid Search Ad,campaign_interaction
USR_01231,2026-03-12 04:41:11,1,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_00320,2026-03-12 04:41:45,1,0,0.0,9,Sports,In-App Push Message,campaign_interaction
USR_01421,2026-03-12 04:45:13,1,1,15222.01,3,Fashion,In-App Push Message,campaign_interaction
USR_00218,2026-03-12 04:47:11,1,0,0.0,9,Beauty,Email Newsletter,campaign_interaction
USR_00198,2026-03-12 04:48:30,1,0,0.0,10,Home,In-App Push Message,campaign_interaction
USR_01315,2026-03-12 04:50:22,1,0,0.0,9,Electronics,Email Newsletter,campaign_interaction
USR_00325,2026-03-12 04:57:00,0,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_01848,2026-03-12 05:26:52,1,1,1593.75,11,Beauty,Paid Search Ad,campaign_interaction
USR_01504,2026-03-12 05:30:34,1,0,0.0,7,Sports,Retargeting Display Banner,campaign_interaction
USR_01738,2026-03-12 05:40:19,1,0,0.0,10,Home,Email Newsletter,campaign_interaction
USR_01622,2026-03-12 05:43:26,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_00942,2026-03-12 05:50:35,1,1,14395.82,4,Electronics,Email Newsletter,campaign_interaction
USR_01214,2026-03-12 05:50:42,1,0,0.0,7,Sports,Email Newsletter,campaign_interaction
USR_00536,2026-03-12 06:16:33,0,0,0.0,10,Home,In-App Push Message,campaign_interaction
USR_00616,2026-03-12 06:18:39,0,1,1677.43,5,Sports,Retargeting Display Banner,campaign_interaction
USR_01384,2026-03-12 06:35:35,0,0,0.0,1,Fashion,Email Newsletter,campaign_interaction
USR_00861,2026-03-12 06:39:59,1,1,8385.93,11,Home,Email Newsletter,campaign_interaction
USR_01722,2026-03-12 06:41:24,0,0,0.0,9,Sports,Paid Search Ad,campaign_interaction
USR_00349,2026-03-12 07:01:09,1,0,0.0,7,Home,In-App Push Message,campaign_interaction
USR_00350,2026-03-12 07:05:26,1,0,0.0,6,Home,Email Newsletter,campaign_interaction
USR_00422,2026-03-12 07:29:47,1,0,0.0,8,Beauty,Retargeting Display Banner,campaign_interaction
USR_00126,2026-03-12 07:41:50,1,0,0.0,1,Fashion,Paid Search Ad,campaign_interaction
USR_00659,2026-03-12 07:44:25,0,0,0.0,4,Beauty,Retargeting Display Banner,campaign_interaction
USR_00388,2026-03-12 07:52:37,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_01693,2026-03-12 08:03:18,0,0,0.0,11,Electronics,Paid Search Ad,campaign_interaction
USR_01186,2026-03-12 08:05:39,1,0,0.0,4,Beauty,Paid Search Ad,campaign_interaction
USR_00265,2026-03-12 08:09:34,0,0,0.0,10,Fashion,Paid Search Ad,campaign_interaction
USR_01169,2026-03-12 08:09:37,1,0,0.0,6,Home,Retargeting Display Banner,campaign_interaction
USR_01139,2026-03-12 08:11:21,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_01098,2026-03-12 08:14:09,1,0,0.0,3,Electronics,Paid Search Ad,campaign_interaction
USR_00261,2026-03-12 08:26:01,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00318,2026-03-12 08:31:19,1,0,0.0,3,Home,Paid Search Ad,campaign_interaction
USR_01304,2026-03-12 08:31:22,0,1,10460.87,1,Electronics,In-App Push Message,campaign_interaction
USR_00455,2026-03-12 08:32:04,1,0,0.0,3,Fashion,In-App Push Message,campaign_interaction
USR_00781,2026-03-12 08:44:20,1,0,0.0,10,Beauty,In-App Push Message,campaign_interaction
USR_01426,2026-03-12 08:46:43,1,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_01694,2026-03-12 08:48:23,1,1,10604.67,9,Sports,In-App Push Message,campaign_interaction
USR_00341,2026-03-12 08:54:34,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00291,2026-03-12 09:00:59,1,0,0.0,12,Fashion,In-App Push Message,campaign_interaction
USR_01444,2026-03-12 09:27:39,1,0,0.0,11,Electronics,In-App Push Message,campaign_interaction
USR_01180,2026-03-12 09:35:15,0,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_00761,2026-03-12 09:42:01,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_00515,2026-03-12 09:48:39,1,1,11521.21,12,Beauty,In-App Push Message,campaign_interaction
USR_01501,2026-03-12 09:49:46,0,0,0.0,1,Electronics,Paid Search Ad,campaign_interaction
USR_00739,2026-03-12 10:02:39,0,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_01530,2026-03-12 10:11:50,1,0,0.0,1,Beauty,Paid Search Ad,campaign_interaction
USR_00176,2026-03-12 10:16:29,1,0,0.0,7,Sports,Paid Search Ad,campaign_interaction
USR_00966,2026-03-12 10:49:16,1,0,0.0,6,Sports,Email Newsletter,campaign_interaction
USR_01135,2026-03-12 10:50:32,0,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_00305,2026-03-12 10:56:32,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_01127,2026-03-12 11:01:16,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_01440,2026-03-12 11:27:53,0,0,0.0,9,Electronics,Email Newsletter,campaign_interaction
USR_01349,2026-03-12 11:52:12,0,0,0.0,7,Electronics,Paid Search Ad,campaign_interaction
USR_00281,2026-03-12 11:54:26,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_01074,2026-03-12 12:03:17,0,0,0.0,9,Beauty,In-App Push Message,campaign_interaction
USR_00109,2026-03-12 12:11:35,1,0,0.0,12,Beauty,Retargeting Display Banner,campaign_interaction
USR_01291,2026-03-12 12:20:43,1,0,0.0,11,Home,In-App Push Message,campaign_interaction
USR_01225,2026-03-12 12:36:25,1,0,0.0,1,Electronics,In-App Push Message,campaign_interaction
USR_00991,2026-03-12 12:51:29,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01513,2026-03-12 12:52:38,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_00847,2026-03-12 12:59:15,1,0,0.0,1,Sports,Email Newsletter,campaign_interaction
USR_00749,2026-03-12 13:00:56,1,0,0.0,12,Fashion,Retargeting Display Banner,campaign_interaction
USR_01371,2026-03-12 13:01:35,1,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_00087,2026-03-12 13:06:52,1,0,0.0,5,Sports,In-App Push Message,campaign_interaction
USR_01136,2026-03-12 13:09:30,1,1,3891.41,12,Electronics,In-App Push Message,campaign_interaction
USR_00374,2026-03-12 13:16:46,1,0,0.0,12,Electronics,Email Newsletter,campaign_interaction
USR_01913,2026-03-12 13:26:28,1,1,17547.39,1,Electronics,Paid Search Ad,campaign_interaction
USR_01191,2026-03-12 13:28:56,0,0,0.0,8,Electronics,Email Newsletter,campaign_interaction
USR_01797,2026-03-12 13:29:11,0,0,0.0,1,Fashion,In-App Push Message,campaign_interaction
USR_00329,2026-03-12 13:30:55,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_00215,2026-03-12 13:31:31,1,0,0.0,7,Sports,In-App Push Message,campaign_interaction
USR_00917,2026-03-12 13:38:07,0,0,0.0,10,Home,Email Newsletter,campaign_interaction
USR_01585,2026-03-12 13:41:06,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_01424,2026-03-12 13:43:58,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_01432,2026-03-12 13:46:50,1,0,0.0,4,Home,Email Newsletter,campaign_interaction
USR_01101,2026-03-12 13:57:37,1,1,5331.9,6,Fashion,Email Newsletter,campaign_interaction
USR_00241,2026-03-12 14:06:38,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00068,2026-03-12 14:09:22,1,0,0.0,6,Electronics,Paid Search Ad,campaign_interaction
USR_01664,2026-03-12 14:14:15,0,0,0.0,8,Fashion,Email Newsletter,campaign_interaction
USR_00202,2026-03-12 14:18:58,1,1,10195.31,1,Home,In-App Push Message,campaign_interaction
USR_01595,2026-03-12 14:43:23,1,1,2660.38,4,Beauty,Paid Search Ad,campaign_interaction
USR_00119,2026-03-12 14:45:43,1,0,0.0,5,Fashion,Paid Search Ad,campaign_interaction
USR_00042,2026-03-12 14:56:14,1,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_01974,2026-03-12 15:00:04,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00321,2026-03-12 15:06:00,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00236,2026-03-12 15:10:36,1,1,7675.49,7,Electronics,Paid Search Ad,campaign_interaction
